Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	14959.6	0.4769	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	14959.6	0.1504	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	14959.6	0.5542	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	14959.6	0.2889	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	14959.6	0.4996	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	14959.6	0.3862	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	14959.6	0.4416	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	14959.6	0.107	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	14959.6	0.4949	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	14959.6	0.3288	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	14959.6	0.4951	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	14959.6	0.3141	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	14959.6	0.4735	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	14959.6	0.1453	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	14959.6	0.5677	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	14959.6	0.2969	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	14959.6	0.5186	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	14959.6	0.4384	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	14959.6	0.4606	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	14959.6	0.1133	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	14959.6	0.4601	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	14959.6	0.3073	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	14959.6	0.4723	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	14959.6	0.3236	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	14959.6	0.478	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	14959.6	0.1502	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	14959.6	0.5706	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	14959.6	0.2974	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	14959.6	0.5136	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	14959.6	0.4208	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	14959.6	0.4122	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	14959.6	0.1077	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	14959.6	0.4182	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	14959.6	0.3003	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	14959.6	0.4528	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	14959.6	0.3294	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	14959.6	0.4377	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	14959.6	0.196	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	14959.6	0.5543	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	14959.6	0.2926	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	14959.6	0.4893	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	14959.6	0.4563	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	14959.6	0.4442	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	14959.6	0.1147	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	14959.6	0.48	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	14959.6	0.3014	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	14959.6	0.4583	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	14959.6	0.3578	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	14959.6	0.4658	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	14959.6	0.1534	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	14959.6	0.5441	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	14959.6	0.2524	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	14959.6	0.4789	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	14959.6	0.4429	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	14959.6	0.4057	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	14959.6	0.1119	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	14959.6	0.4374	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	14959.6	0.2848	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	14959.6	0.445	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	14959.6	0.3481	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	14959.6	0.4412	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	14959.6	0.13	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	14959.6	0.5338	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	14959.6	0.2715	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	14959.6	0.5005	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	14959.6	0.463	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	14959.6	0.4612	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	14959.6	0.1213	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	14959.6	0.4384	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	14959.6	0.2945	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	14959.6	0.453	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	14959.6	0.3475	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	14959.6	0.4352	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	14959.6	0.1245	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	14959.6	0.4584	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	14959.6	0.2335	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	14959.6	0.48	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	14959.6	0.356	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	14959.6	0.3784	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	14959.6	0.1155	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	15839.5	0.5496	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	15839.5	0.3915	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	15839.5	0.5295	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	15839.5	0.3391	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	15839.5	0.5232	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	15839.5	0.1385	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	15839.5	0.5597	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	15839.5	0.3629	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	15839.5	0.5312	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	15839.5	0.492	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	15839.5	0.5247	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	15839.5	0.1123	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	15839.5	0.5604	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	15839.5	0.3831	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	15839.5	0.5327	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	15839.5	0.341	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	15839.5	0.5164	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	15839.5	0.1558	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	15839.5	0.587	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	15839.5	0.3654	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	15839.5	0.5528	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	15839.5	0.4442	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	15839.5	0.4991	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	15839.5	0.1111	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	15839.5	0.5472	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	15839.5	0.3968	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	15839.5	0.5354	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	15839.5	0.3355	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	15839.5	0.5184	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	15839.5	0.1586	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	15839.5	0.6071	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	15839.5	0.3703	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	15839.5	0.5611	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	15839.5	0.4856	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	15839.5	0.5317	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	15839.5	0.1196	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	15839.5	0.5245	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	15839.5	0.3692	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	15839.5	0.5308	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	15839.5	0.3469	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	15839.5	0.5319	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	15839.5	0.1595	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	15839.5	0.6133	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	15839.5	0.3697	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	15839.5	0.5589	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	15839.5	0.4726	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	15839.5	0.467	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	15839.5	0.1117	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	15839.5	0.4879	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	15839.5	0.3607	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	15839.5	0.5111	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	15839.5	0.3618	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	15839.5	0.5035	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	15839.5	0.1985	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	15839.5	0.5916	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	15839.5	0.364	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	15839.5	0.5245	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	15839.5	0.5143	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	15839.5	0.5055	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	15839.5	0.1191	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	15839.5	0.5348	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	15839.5	0.3641	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	15839.5	0.5272	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	15839.5	0.377	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	15839.5	0.5263	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	15839.5	0.155	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	15839.5	0.5852	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	15839.5	0.2981	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	15839.5	0.5237	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	15839.5	0.4946	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	15839.5	0.4586	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	15839.5	0.116	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	15839.5	0.5052	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	15839.5	0.3486	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	15839.5	0.5029	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	15839.5	0.3798	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	15839.5	0.5048	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	15839.5	0.1365	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	15839.5	0.5632	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	15839.5	0.3382	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	15839.5	0.5351	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	15839.5	0.5203	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	15839.5	0.5235	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	15839.5	0.1266	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	15839.5	0.5091	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	15839.5	0.3566	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	15839.5	0.5188	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	15839.5	0.3837	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	15839.5	0.5007	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	15839.5	0.1322	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	15839.5	0.5176	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	15839.5	0.2815	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	15839.5	0.5208	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	15839.5	0.4201	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	15839.5	0.4376	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	15839.5	0.1193	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	16719.5	0.57	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	16719.5	0.4455	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	16719.5	0.5527	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	16719.5	0.3265	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	16719.5	0.5337	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	16719.5	0.1401	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	16719.5	0.5692	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	16719.5	0.4163	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	16719.5	0.551	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	16719.5	0.5222	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	16719.5	0.5594	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	16719.5	0.1112	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	16719.5	0.574	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	16719.5	0.4469	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	16719.5	0.5499	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	16719.5	0.3207	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	16719.5	0.5392	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	16719.5	0.1557	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	16719.5	0.5925	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	16719.5	0.4367	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	16719.5	0.5632	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	16719.5	0.5001	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	16719.5	0.5416	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	16719.5	0.1114	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	16719.5	0.569	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	16719.5	0.4534	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	16719.5	0.5531	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	16719.5	0.3308	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	16719.5	0.5549	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	16719.5	0.159	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	16719.5	0.6161	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	16719.5	0.4423	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	16719.5	0.5697	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	16719.5	0.5275	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	16719.5	0.5682	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	16719.5	0.1198	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	16719.5	0.5522	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	16719.5	0.4341	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	16719.5	0.5617	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	16719.5	0.3382	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	16719.5	0.5567	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	16719.5	0.17	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	16719.5	0.6169	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	16719.5	0.4464	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	16719.5	0.5737	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	16719.5	0.5222	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	16719.5	0.5244	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	16719.5	0.1139	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	16719.5	0.5421	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	16719.5	0.4234	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	16719.5	0.5507	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	16719.5	0.3672	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	16719.5	0.5486	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	16719.5	0.2012	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	16719.5	0.5993	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	16719.5	0.4354	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	16719.5	0.5372	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	16719.5	0.5383	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	16719.5	0.5451	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	16719.5	0.1241	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	16719.5	0.5848	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	16719.5	0.4322	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	16719.5	0.5627	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	16719.5	0.3797	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	16719.5	0.5513	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	16719.5	0.1582	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	16719.5	0.6001	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	16719.5	0.3662	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	16719.5	0.5389	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	16719.5	0.531	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	16719.5	0.5086	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	16719.5	0.1184	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	16719.5	0.5649	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	16719.5	0.4166	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	16719.5	0.5479	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	16719.5	0.3846	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	16719.5	0.5492	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	16719.5	0.1426	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	16719.5	0.567	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	16719.5	0.4084	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	16719.5	0.545	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	16719.5	0.5445	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	16719.5	0.5706	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	16719.5	0.1304	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	16719.5	0.5627	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	16719.5	0.4216	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	16719.5	0.5683	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	16719.5	0.3989	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	16719.5	0.5401	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	16719.5	0.1412	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	16719.5	0.5379	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	16719.5	0.3311	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	16719.5	0.5375	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	16719.5	0.4688	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	16719.5	0.4874	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	16719.5	0.1216	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	17599.5	0.5768	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	17599.5	0.4842	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	17599.5	0.55	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	17599.5	0.3108	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	17599.5	0.549	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	17599.5	0.1456	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	17599.5	0.5801	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	17599.5	0.4621	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	17599.5	0.5536	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	17599.5	0.5404	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	17599.5	0.5773	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	17599.5	0.113	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	17599.5	0.5739	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	17599.5	0.4834	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	17599.5	0.5512	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	17599.5	0.3226	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	17599.5	0.563	icontrol
