term	description	FDR.term	Direction.term
KW-0132	Cell division	3.94884200437838e-09	Down
KW-0132	Cell division	3.94884200437838e-09	Down
KW-0132	Cell division	3.94884200437838e-09	Down
KW-0132	Cell division	3.94884200437838e-09	Down
KW-0132	Cell division	3.94884200437838e-09	Down
KW-0132	Cell division	3.94884200437838e-09	Down
KW-0132	Cell division	3.94884200437838e-09	Down
CL:972	Ami_3, and Peptidase M23	4.03055570233921e-09	Down
CL:972	Ami_3, and Peptidase M23	4.03055570233921e-09	Down
PF00152	tRNA synthetases class II (D, K and N)	4.11830681053714e-09	Up
PF00152	tRNA synthetases class II (D, K and N)	4.11830681053714e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
KW-0030	Aminoacyl-tRNA synthetase	4.19404831356525e-09	Up
IPR041423	DNA gyrase subunit B insert domain	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
CL:795	Replisome	4.36831610809004e-09	Down
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
KW-0699	rRNA-binding	4.98385859195957e-09	Up
GO:0046073	dTMP metabolic process	5.60536968051807e-09	Down
IPR036707	Cell division topological specificity factor MinE superfamily	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
KW-0961	Cell wall biogenesis/degradation	5.60536968051807e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0044036	Cell wall macromolecule metabolic process	5.86259452423706e-09	Down
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
GO:0045182	Translation regulator activity	6.39274953242858e-09	Up
IPR023035	Ribosomal protein S9, bacterial/plastid	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
GOCC:1990904	Ribonucleoprotein complex	6.82087118749907e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
KW-0687	Ribonucleoprotein	7.18063116408659e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0022627	Cytosolic small ribosomal subunit	8.13361102751386e-09	Up
GO:0016881	Acid-amino acid ligase activity	8.48658396753552e-09	Down
GO:0016881	Acid-amino acid ligase activity	8.48658396753552e-09	Down
GO:0016881	Acid-amino acid ligase activity	8.48658396753552e-09	Down
GO:0016881	Acid-amino acid ligase activity	8.48658396753552e-09	Down
CL:311	Aminoacyl-tRNA synthetase	8.98667791241262e-09	Up
CL:311	Aminoacyl-tRNA synthetase	8.98667791241262e-09	Up
CL:311	Aminoacyl-tRNA synthetase	8.98667791241262e-09	Up
CL:311	Aminoacyl-tRNA synthetase	8.98667791241262e-09	Up
CL:311	Aminoacyl-tRNA synthetase	8.98667791241262e-09	Up
CL:311	Aminoacyl-tRNA synthetase	8.98667791241262e-09	Up
GO:0003883	CTP synthase activity	9.97679188286615e-09	Down
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:1990904	Ribonucleoprotein complex	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043043	Peptide biosynthetic process	9.97679188286615e-09	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0043039	tRNA aminoacylation	1.08994949425657e-08	Up
GO:0009177	Pyrimidine deoxyribonucleoside monophosphate biosynthetic process	1.10516019345529e-08	Down
GO:0009177	Pyrimidine deoxyribonucleoside monophosphate biosynthetic process	1.10516019345529e-08	Down
GO:0000920	Septum digestion after cytokinesis	1.3125997440648e-08	Down
GO:0000920	Septum digestion after cytokinesis	1.3125997440648e-08	Down
GO:0000920	Septum digestion after cytokinesis	1.3125997440648e-08	Down
GO:0000920	Septum digestion after cytokinesis	1.3125997440648e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
CL:897	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.39946444841046e-08	Down
GO:0006413	Translational initiation	1.40049557401958e-08	Up
GO:0006413	Translational initiation	1.40049557401958e-08	Up
GO:0006413	Translational initiation	1.40049557401958e-08	Up
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
CL:898	Mixed, incl. Peptidoglycan metabolic process, and Cell division site	1.49246347718888e-08	Down
