Seconds	Temp	Well	OD600	Row	Column	Induced	Imipenem	followup	Organism
66535	36.9 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
66848	36.8 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
67160	36.8 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
67472	36.8 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
67785	36.7 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
68097	36.8 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
68410	36.8 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
68722	36.8 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
69034	36.7 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
69347	36.7 °C	F5	0.121	F	5	TRUE	0.5	96-well Plate Only	E. coli
69659	36.7 °C	F5	0.122	F	5	TRUE	0.5	96-well Plate Only	E. coli
0	34.6 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
312	36.4 °C	F6	0.104	F	6	TRUE	1	96-well Plate Only	E. coli
625	36.5 °C	F6	0.105	F	6	TRUE	1	96-well Plate Only	E. coli
937	36.9 °C	F6	0.107	F	6	TRUE	1	96-well Plate Only	E. coli
1250	36.8 °C	F6	0.11	F	6	TRUE	1	96-well Plate Only	E. coli
1562	36.8 °C	F6	0.111	F	6	TRUE	1	96-well Plate Only	E. coli
1875	36.7 °C	F6	0.111	F	6	TRUE	1	96-well Plate Only	E. coli
2187	36.8 °C	F6	0.11	F	6	TRUE	1	96-well Plate Only	E. coli
2500	36.7 °C	F6	0.11	F	6	TRUE	1	96-well Plate Only	E. coli
2812	36.8 °C	F6	0.112	F	6	TRUE	1	96-well Plate Only	E. coli
3125	36.8 °C	F6	0.113	F	6	TRUE	1	96-well Plate Only	E. coli
3437	36.7 °C	F6	0.115	F	6	TRUE	1	96-well Plate Only	E. coli
3749	36.8 °C	F6	0.116	F	6	TRUE	1	96-well Plate Only	E. coli
4062	36.8 °C	F6	0.118	F	6	TRUE	1	96-well Plate Only	E. coli
4374	36.8 °C	F6	0.12	F	6	TRUE	1	96-well Plate Only	E. coli
4687	36.8 °C	F6	0.122	F	6	TRUE	1	96-well Plate Only	E. coli
4999	36.8 °C	F6	0.122	F	6	TRUE	1	96-well Plate Only	E. coli
5311	36.8 °C	F6	0.123	F	6	TRUE	1	96-well Plate Only	E. coli
5624	36.7 °C	F6	0.123	F	6	TRUE	1	96-well Plate Only	E. coli
5936	36.8 °C	F6	0.123	F	6	TRUE	1	96-well Plate Only	E. coli
6249	36.8 °C	F6	0.124	F	6	TRUE	1	96-well Plate Only	E. coli
6561	36.7 °C	F6	0.124	F	6	TRUE	1	96-well Plate Only	E. coli
6873	36.8 °C	F6	0.123	F	6	TRUE	1	96-well Plate Only	E. coli
7186	36.8 °C	F6	0.122	F	6	TRUE	1	96-well Plate Only	E. coli
7498	36.8 °C	F6	0.121	F	6	TRUE	1	96-well Plate Only	E. coli
7811	36.7 °C	F6	0.118	F	6	TRUE	1	96-well Plate Only	E. coli
8123	36.7 °C	F6	0.117	F	6	TRUE	1	96-well Plate Only	E. coli
8435	36.8 °C	F6	0.114	F	6	TRUE	1	96-well Plate Only	E. coli
8748	36.9 °C	F6	0.111	F	6	TRUE	1	96-well Plate Only	E. coli
9060	36.7 °C	F6	0.108	F	6	TRUE	1	96-well Plate Only	E. coli
9372	36.7 °C	F6	0.106	F	6	TRUE	1	96-well Plate Only	E. coli
9685	36.8 °C	F6	0.104	F	6	TRUE	1	96-well Plate Only	E. coli
9997	36.9 °C	F6	0.102	F	6	TRUE	1	96-well Plate Only	E. coli
10309	36.7 °C	F6	0.101	F	6	TRUE	1	96-well Plate Only	E. coli
10622	36.7 °C	F6	0.1	F	6	TRUE	1	96-well Plate Only	E. coli
10934	36.8 °C	F6	0.099	F	6	TRUE	1	96-well Plate Only	E. coli
11246	36.8 °C	F6	0.099	F	6	TRUE	1	96-well Plate Only	E. coli
11558	36.7 °C	F6	0.098	F	6	TRUE	1	96-well Plate Only	E. coli
11871	36.7 °C	F6	0.098	F	6	TRUE	1	96-well Plate Only	E. coli
12183	36.8 °C	F6	0.097	F	6	TRUE	1	96-well Plate Only	E. coli
12495	36.7 °C	F6	0.097	F	6	TRUE	1	96-well Plate Only	E. coli
12808	36.7 °C	F6	0.097	F	6	TRUE	1	96-well Plate Only	E. coli
13120	36.9 °C	F6	0.096	F	6	TRUE	1	96-well Plate Only	E. coli
13432	36.8 °C	F6	0.096	F	6	TRUE	1	96-well Plate Only	E. coli
13745	36.7 °C	F6	0.096	F	6	TRUE	1	96-well Plate Only	E. coli
14057	36.8 °C	F6	0.096	F	6	TRUE	1	96-well Plate Only	E. coli
14370	36.7 °C	F6	0.096	F	6	TRUE	1	96-well Plate Only	E. coli
14682	36.7 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
14994	36.8 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
15307	36.8 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
15619	36.7 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
15932	36.7 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
16244	36.8 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
16556	36.9 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
16869	36.7 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
17181	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
17493	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
17806	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
18118	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
18431	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
18744	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
19056	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
19368	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
19680	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
19993	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
20305	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
20617	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
20929	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
21242	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
21554	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
21866	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
22179	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
22491	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
22803	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
23116	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
23428	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
23740	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
24052	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
24365	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
24677	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
24990	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
25302	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
25614	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
25927	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
26239	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
26552	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
26864	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
27176	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
27489	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
27801	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
28113	36.8 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
28426	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
28738	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
29050	36.9 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
29363	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
29675	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
29987	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
30300	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
30612	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
30924	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
31236	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
31548	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
31861	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
32174	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
32486	36.8 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
32798	36.7 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
33111	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
33423	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
33736	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
34048	36.7 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
34361	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
34673	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
34986	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
35298	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
35610	36.7 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
35923	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
36235	36.8 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
36548	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
36860	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
37172	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
37485	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
37797	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
38110	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
38422	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
38735	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
39047	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
39360	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
39672	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
39984	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
40296	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
40609	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
40921	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
41233	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
41546	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
41858	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
42171	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
42483	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
42795	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
43108	36.8 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
43420	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
43732	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
44045	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
44357	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
44669	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
44982	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
45294	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
45607	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
45919	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
46232	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
46544	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
46856	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
47168	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
47481	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
47794	36.7 °C	F6	0.093	F	6	TRUE	1	96-well Plate Only	E. coli
48106	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
48418	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
48730	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
49043	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
49355	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
49668	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
49980	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
50292	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
50605	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
50917	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
51229	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
51542	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
51854	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
52167	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
52479	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
52791	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
53104	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
53416	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
53728	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
54040	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
54353	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
54665	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
54978	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
55290	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
55603	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
55915	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
56227	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
56540	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
56852	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
57164	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
57477	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
57789	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
58102	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
58414	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
58726	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
59038	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
59351	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
59663	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
59975	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
60288	36.7 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
60600	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
60913	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
61225	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
61537	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
61850	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
62162	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
62474	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
62786	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
63099	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
63411	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
63723	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
64036	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
64348	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
64661	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
64973	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
65286	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
65598	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
65910	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
66223	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
66535	36.9 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
66848	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
67160	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
67472	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
67785	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
68097	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
68410	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
68722	36.8 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
69034	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
69347	36.7 °C	F6	0.094	F	6	TRUE	1	96-well Plate Only	E. coli
69659	36.7 °C	F6	0.095	F	6	TRUE	1	96-well Plate Only	E. coli
0	34.6 °C	F7	0.095	F	7	TRUE	2	96-well Plate Only	E. coli
312	36.4 °C	F7	0.102	F	7	TRUE	2	96-well Plate Only	E. coli
625	36.5 °C	F7	0.103	F	7	TRUE	2	96-well Plate Only	E. coli
937	36.9 °C	F7	0.105	F	7	TRUE	2	96-well Plate Only	E. coli
1250	36.8 °C	F7	0.102	F	7	TRUE	2	96-well Plate Only	E. coli
1562	36.8 °C	F7	0.098	F	7	TRUE	2	96-well Plate Only	E. coli
1875	36.7 °C	F7	0.096	F	7	TRUE	2	96-well Plate Only	E. coli
2187	36.8 °C	F7	0.094	F	7	TRUE	2	96-well Plate Only	E. coli
2500	36.7 °C	F7	0.093	F	7	TRUE	2	96-well Plate Only	E. coli
2812	36.8 °C	F7	0.093	F	7	TRUE	2	96-well Plate Only	E. coli
3125	36.8 °C	F7	0.092	F	7	TRUE	2	96-well Plate Only	E. coli
3437	36.7 °C	F7	0.091	F	7	TRUE	2	96-well Plate Only	E. coli
3749	36.8 °C	F7	0.091	F	7	TRUE	2	96-well Plate Only	E. coli
4062	36.8 °C	F7	0.091	F	7	TRUE	2	96-well Plate Only	E. coli
4374	36.8 °C	F7	0.091	F	7	TRUE	2	96-well Plate Only	E. coli
4687	36.8 °C	F7	0.091	F	7	TRUE	2	96-well Plate Only	E. coli
4999	36.8 °C	F7	0.09	F	7	TRUE	2	96-well Plate Only	E. coli
5311	36.8 °C	F7	0.09	F	7	TRUE	2	96-well Plate Only	E. coli
5624	36.7 °C	F7	0.09	F	7	TRUE	2	96-well Plate Only	E. coli
5936	36.8 °C	F7	0.09	F	7	TRUE	2	96-well Plate Only	E. coli
6249	36.8 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
6561	36.7 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
6873	36.8 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
7186	36.8 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
7498	36.8 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
7811	36.7 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
8123	36.7 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
8435	36.8 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
8748	36.9 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
9060	36.7 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
9372	36.7 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
9685	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
9997	36.9 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
10309	36.7 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
10622	36.7 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
10934	36.8 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
11246	36.8 °C	F7	0.089	F	7	TRUE	2	96-well Plate Only	E. coli
11558	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
11871	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
12183	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
12495	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
12808	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
13120	36.9 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
13432	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
13745	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
14057	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
14370	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
14682	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
14994	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
15307	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
15619	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
15932	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
16244	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
16556	36.9 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
16869	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
17181	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
17493	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
17806	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
18118	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
18431	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
18744	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
19056	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
19368	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
19680	36.9 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
19993	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
20305	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
20617	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
20929	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
21242	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
21554	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
21866	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
22179	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
22491	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
22803	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
23116	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
23428	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
23740	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
24052	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
24365	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
24677	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
24990	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
25302	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
25614	36.9 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
25927	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
26239	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
26552	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
26864	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
27176	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
27489	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
27801	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
28113	36.8 °C	F7	0.087	F	7	TRUE	2	96-well Plate Only	E. coli
28426	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
28738	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
29050	36.9 °C	F7	0.087	F	7	TRUE	2	96-well Plate Only	E. coli
29363	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
29675	36.8 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
29987	36.7 °C	F7	0.088	F	7	TRUE	2	96-well Plate Only	E. coli
